0,13.5521155830753
2,15.4731682146543
4,18.1261978475601
6,21.5610576214291
8,25.8276006758979
10,30.9756801506027
12,37.0551491851801
14,44.1158609192665
16,52.2076684924982
18,61.3804250445117
20,71.6839837149435
22,83.1681976434298
24,95.8829199696073
26,109.878003833112
28,125.203302373581
30,141.90866873065
